what,kind,bundleId,bundleVersion,description,time
opened,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1351186056303
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1351186056347
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351186062998
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351186065219
error,log,,,"main.xml: Failed to convert @drawable/btnstyle2 into a drawable",1351186065343
error,log,,,"main.xml: Failed to convert @drawable/btnstyle3 into a drawable",1351186065381
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351186072138
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351186073854
error,log,,,"main.xml: Failed to convert @drawable/btnstyle3 into a drawable",1351186073973
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351186080932
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351186082848
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351186086545
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1351186098664
error,log,,,"menu.xml: Failed to convert @drawable/btnstyle1 into a drawable",1351186106086
error,log,,,"menu.xml: Failed to convert @drawable/btnstyle1 into a drawable",1351186106123
opened,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1351186106289
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1351186106392
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351186121259
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351186132124
error,log,,,"menu.xml: Failed to convert @drawable/btnstyle1 into a drawable",1351186132230
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351186139286
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351186141748
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351186145002
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351186154421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351186156990
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351186163932
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351186168766
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351186172343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351186176267
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351186178613
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351186209744
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351186274895
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351186275043
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351186275316
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351186275694
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1351186279579
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1351186279583
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1351186279584
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1351186279587
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1351186279587
stopped,bundle,org.eclipse.m2e.jdt,1.0.200.20111228-1245,"org.eclipse.m2e.jdt",1351186279590
stopped,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1351186279593
stopped,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1351186279593
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,18.0.0.v201203301601-306762,"overlay.com.android.ide.eclipse.adt.overlay",1351186279597
stopped,bundle,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.adt",1351186279597
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1351186279600
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1351186279604
stopped,bundle,org.eclipse.help.webapp,3.6.1.r37_20110929,"org.eclipse.help.webapp",1351186279608
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1351186279608
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1351186279608
