what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1348075693291
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348075696555
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348075711280
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348075737519
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavadocView",1348075755163
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348075759125
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348075957860
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348075971580
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1348076003997
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348076006618
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1348076009332
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348076016103
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348076043418
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348076070516
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348076083292
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavadocView",1348076129031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348076134538
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348076465163
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348076469253
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1348076488460
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348076490818
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1348076492514
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348076511577
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348078504348
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348078514881
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348081200728
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348085681666
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348085682633
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348085687344
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348085687531
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348085688109
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348085702142
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348085730944
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348085737246
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348085748494
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348085750958
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348085760242
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348085764915
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348085771119
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348085780011
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348085800278
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348085809666
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348085812760
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348085819969
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348085823647
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348085859618
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348085877206
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348085878589
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348085880084
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1348085880141
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348085880309
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348085897606
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348085902910
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348085956072
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348086354521
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348086360848
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348087562696
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1348087562777
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348087563682
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348087566009
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348087596039
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348087599767
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348087602021
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348087605172
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348087606201
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1348087606262
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348087607280
